Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
CUST-00096,Female,71,Yes,1,Sacramento,92467,36.201764,-117.696826,5,70,Offer A,Yes,11.61,Yes,Yes,Cable,11.7,Yes,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,51.82,3106.2,0.0,0,755.12,3861.32,Stayed,,
CUST-00097,Female,21,No,0,San Diego,90584,35.87159,-123.13864,11,51,Offer A,Yes,39.96,No,Yes,DSL,8.4,Yes,,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.31,5329.67,0.0,0,2043.33,7373.0,Stayed,,
CUST-00098,Female,56,No,1,Long Beach,92760,39.424471,-115.972891,4,14,Offer B,Yes,7.48,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.86,274.64,0.0,0,109.73,384.37,Stayed,,
CUST-00099,Male,42,Yes,0,Los Angeles,91709,38.181915,-120.648512,3,43,None,No,31.52,No,Yes,Fiber Optic,77.6,No,Yes,Yes,Yes,Yes,Yes,,Yes,One Year,No,Credit Card,108.12,4516.85,0.0,20,1339.92,5876.77,Stayed,,
CUST-00100,Male,49,No,1,Bakersfield,95409,41.174451,-117.944131,0,3,None,Yes,30.54,Yes,Yes,Fiber Optic,126.1,Yes,,,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,74.17,0.0,0,94.31,168.48,Stayed,,
CUST-00101,Female,76,No,0,Fresno,96078,33.881372,-119.309735,4,25,Offer B,Yes,15.18,,Yes,Fiber Optic,85.7,No,Yes,No,Yes,No,,Yes,Yes,One Year,No,Credit Card,71.56,1765.89,0.0,20,391.74,2177.63,Stayed,,
CUST-00102,Female,80,No,0,Bakersfield,92705,33.067612,-119.099004,6,34,None,No,,No,Yes,Fiber Optic,46.6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.36,3462.51,0.0,0,740.72,4203.23,Churned,Price,Price too high
CUST-00103,Female,55,Yes,0,Riverside,95142,37.578774,-116.824736,0,70,Offer B,Yes,5.83,,Yes,Fiber Optic,176.1,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.01,5650.37,14.4,0,409.34,6045.31,Churned,Dissatisfaction,Price too high
CUST-00104,Female,70,Yes,0,Sacramento,94838,32.509758,-117.982631,3,56,Offer D,Yes,1.28,No,Yes,Fiber Optic,190.2,Yes,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.51,5671.6,0.0,0,67.87,5739.47,Stayed,,
CUST-00105,Female,84,Yes,0,Sacramento,90672,39.98333,-121.896787,5,65,Offer C,Yes,0.65,No,Yes,DSL,197.6,Yes,No,No,Yes,No,Yes,,No,Month-to-Month,No,Credit Card,64.31,4071.79,31.88,0,39.26,4079.17,Stayed,,
CUST-00106,Female,45,No,0,Fresno,91772,37.306742,-123.72805,7,60,Offer B,No,,No,Yes,Fiber Optic,13.1,No,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.89,5382.18,0.0,0,565.67,5947.85,Churned,Price,Competitor had better devices
CUST-00107,Female,20,Yes,0,Fresno,91686,37.136623,-115.761566,6,48,Offer B,Yes,43.35,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,67.35,3101.6,0.0,0,2043.59,5145.19,Stayed,,
CUST-00108,Female,39,Yes,0,Long Beach,92078,35.943712,-115.297102,6,72,None,Yes,26.13,No,Yes,Fiber Optic,172.3,No,Yes,Yes,No,No,Yes,,Yes,Month-to-Month,Yes,Bank Withdrawal,82.4,5240.99,0.0,0,1991.91,7232.9,Stayed,,
CUST-00109,Male,55,No,0,Fresno,92486,36.062251,-122.789236,7,19,Offer E,Yes,5.86,Yes,Yes,Cable,39.4,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,26.34,478.72,0.0,0,106.82,585.54,Stayed,,
CUST-00110,Female,79,Yes,0,Fresno,91697,36.59577,-121.281439,6,35,Offer B,Yes,45.27,Yes,Yes,DSL,,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,93.11,2840.2,0.0,0,1613.15,4453.35,Churned,Dissatisfaction,Competitor had better devices
CUST-00111,Male,74,Yes,0,Bakersfield,93602,32.652307,-121.563639,3,33,Offer A,Yes,28.44,No,Yes,Fiber Optic,118.1,Yes,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,94.28,3233.79,0.0,0,873.42,4107.21,Stayed,,
CUST-00112,Female,23,No,2,Long Beach,94159,33.293685,-114.750535,10,42,None,Yes,1.39,Yes,Yes,Fiber Optic,134.1,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,67.91,2510.65,0.0,0,58.21,2568.86,Churned,Dissatisfaction,Product dissatisfaction
CUST-00113,Female,49,No,1,San Francisco,91454,37.297956,-122.370315,5,54,Offer C,Yes,38.14,No,Yes,DSL,12.3,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,45.64,2117.97,0.0,0,2001.92,4119.89,Stayed,,
CUST-00114,Male,27,No,0,Sacramento,93207,33.926162,-122.767992,11,39,Offer B,No,23.67,No,Yes,Fiber Optic,65.2,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,31.54,1149.71,0.0,0,883.63,2033.34,Stayed,,
CUST-00115,Female,20,Yes,1,Sacramento,94253,39.898245,-122.608879,1,64,None,No,26.64,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,77.75,4576.98,0.0,20,1581.1,6178.08,Churned,Dissatisfaction,Network reliability
CUST-00116,Male,76,No,0,Fresno,92991,35.107609,-116.909361,7,38,Offer A,Yes,30.66,Yes,Yes,Fiber Optic,39.0,,Yes,Yes,No,Yes,No,,No,Month-to-Month,Yes,Credit Card,95.62,3151.76,0.0,0,1247.82,4399.58,Churned,Other,Competitor had better devices
CUST-00117,Female,66,No,1,Long Beach,94873,33.430047,-115.264594,2,38,Offer C,Yes,,Yes,Yes,Fiber Optic,189.1,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,59.19,2255.94,0.0,10,196.8,2462.74,Stayed,,
CUST-00118,Female,76,Yes,0,Fresno,92302,34.734494,-120.408979,3,52,None,Yes,47.39,No,Yes,DSL,166.6,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,118.43,6189.69,0.0,0,2585.48,8775.17,Stayed,,
CUST-00119,Male,48,No,0,Long Beach,93259,35.892433,-123.084769,1,47,Offer B,Yes,12.77,Yes,No,None,0.0,No,No,No,No,,No,No,No,One Year,No,Bank Withdrawal,34.14,1451.63,0.0,0,634.53,2086.16,Stayed,,
CUST-00120,Female,79,Yes,0,Bakersfield,96000,32.835508,-118.408491,8,65,None,Yes,31.09,No,Yes,Fiber Optic,135.8,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,49.97,3112.74,0.0,0,1930.95,5043.69,Stayed,,
CUST-00121,Male,69,Yes,0,Sacramento,91351,33.845917,-122.316676,1,42,None,Yes,42.78,No,Yes,Cable,85.0,No,No,No,No,No,No,,No,Month-to-Month,Yes,Bank Withdrawal,57.03,2228.67,0.0,0,1854.56,4083.23,Churned,Price,Competitor had better devices
CUST-00122,Female,58,Yes,0,San Diego,95435,35.576544,-123.832825,5,55,Offer A,Yes,16.6,Yes,No,,,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,85.8,4710.88,0.0,0,833.73,5544.61,Stayed,,
CUST-00123,Male,48,Yes,0,Anaheim,94102,35.449565,-115.283194,2,59,Offer C,Yes,31.38,Yes,Yes,Fiber Optic,61.7,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,21.93,1234.82,0.0,10,1901.03,3145.85,Stayed,,
CUST-00124,Male,39,Yes,0,San Diego,93950,40.103674,-115.443251,11,66,None,Yes,49.44,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.07,5012.35,0.0,0,3438.54,8450.89,Stayed,,
CUST-00125,Female,21,No,1,Bakersfield,91280,40.510927,-114.350534,5,54,Offer C,Yes,42.59,Yes,Yes,,181.2,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.73,4719.44,16.97,10,2089.42,6801.89,Stayed,,
CUST-00126,Female,30,Yes,0,Riverside,95999,34.337477,-119.570351,3,51,Offer C,Yes,38.96,No,Yes,Fiber Optic,168.1,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,93.51,4121.16,0.0,0,1887.25,6008.41,Churned,Dissatisfaction,Competitor had better devices
CUST-00127,Male,62,No,0,Fresno,90821,33.677429,-121.442388,7,23,Offer B,Yes,21.97,No,Yes,Fiber Optic,73.0,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.78,1208.15,0.0,0,512.76,1720.91,Churned,Dissatisfaction,Competitor had better devices
CUST-00128,Female,59,No,1,Anaheim,91344,38.524544,-116.494249,2,11,Offer E,Yes,22.56,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,109.76,1041.13,0.0,0,242.46,1283.59,Stayed,,
CUST-00129,Female,66,Yes,0,San Diego,96120,40.143924,-122.622853,7,36,Offer D,Yes,24.28,No,Yes,Cable,107.8,No,Yes,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,40.99,1270.55,0.0,0,882.21,2152.76,Churned,Other,Competitor had better devices
CUST-00130,Female,37,Yes,1,Riverside,92296,41.655369,-121.969762,2,56,Offer B,Yes,34.52,Yes,Yes,,90.9,No,Yes,No,Yes,,Yes,Yes,No,Month-to-Month,No,Mailed Check,77.3,4321.6,0.0,0,2000.57,6322.17,Stayed,,
CUST-00131,Male,71,No,0,Riverside,90004,32.564565,-121.840901,4,42,Offer B,Yes,7.22,No,Yes,Fiber Optic,62.9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,68.08,2625.45,0.0,20,323.54,2968.99,Stayed,,
CUST-00132,Male,53,No,0,Bakersfield,92561,36.429942,-114.603158,10,13,None,Yes,43.05,No,Yes,Fiber Optic,20.8,No,Yes,Yes,No,Yes,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,116.69,1399.73,0.0,0,514.93,1914.66,Churned,Dissatisfaction,Price too high
CUST-00133,Male,18,Yes,0,Oakland,92554,39.472884,-116.909842,1,52,Offer E,Yes,0.9,No,Yes,Cable,42.5,Yes,No,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card,48.33,2628.71,0.0,0,51.21,2679.92,Churned,Competitor,Price too high
CUST-00134,Male,32,Yes,0,Oakland,90031,40.371313,-123.109574,5,30,Offer D,Yes,,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,58.61,1767.52,0.0,0,258.33,2025.85,Stayed,,
CUST-00135,Male,34,No,0,Riverside,95953,33.091717,-123.534403,6,12,Offer C,Yes,24.09,No,Yes,Fiber Optic,147.1,Yes,No,Yes,No,No,No,No,No,One Year,No,Credit Card,89.75,1011.24,0.0,0,264.38,1275.62,Stayed,,
CUST-00136,Male,41,Yes,0,Anaheim,91653,38.965838,-115.734726,7,21,None,Yes,12.61,No,Yes,Cable,12.2,No,Yes,,,No,Yes,No,No,Two Year,No,Credit Card,89.61,1629.82,0.0,0,254.68,1884.5,Churned,Competitor,Product dissatisfaction
CUST-00137,Male,75,No,0,Bakersfield,91299,35.244918,-116.156347,3,12,Offer C,Yes,18.28,Yes,Yes,Fiber Optic,78.9,No,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,24.5,289.69,0.0,10,204.37,504.06,Stayed,,
CUST-00138,Male,40,No,0,San Diego,94805,33.208671,-117.521656,8,62,None,Yes,16.63,Yes,Yes,Fiber Optic,37.3,No,No,No,,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,53.03,3067.89,0.0,10,996.06,4073.95,Stayed,,
CUST-00139,Male,63,Yes,0,Long Beach,90886,37.146475,-122.460553,1,39,None,Yes,13.45,,Yes,Cable,122.4,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,41.91,1596.24,0.0,0,491.16,2087.4,Stayed,,
CUST-00140,Female,25,Yes,0,Long Beach,91201,34.002457,-119.505051,7,44,Offer C,No,19.01,No,Yes,,173.6,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,111.93,4554.81,0.0,0,786.66,5341.47,Churned,Other,Price too high
CUST-00141,Male,76,Yes,1,Fresno,93359,39.501571,-118.23165,5,4,Offer E,Yes,25.26,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,99.16,,0.0,0,93.16,500.43,Stayed,,
CUST-00142,Female,76,No,0,San Diego,91980,39.541987,-114.80577,3,31,None,Yes,23.82,No,Yes,Fiber Optic,177.6,No,No,No,No,,No,Yes,Yes,One Year,Yes,Credit Card,109.78,3189.43,0.0,10,704.63,3904.06,Churned,Attitude,Service attitude
CUST-00143,Female,30,Yes,1,Anaheim,94844,40.499644,-122.737993,1,24,None,Yes,40.6,No,Yes,Fiber Optic,175.1,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,45.55,1127.31,0.0,0,973.67,2100.98,Stayed,,
CUST-00144,Female,56,Yes,0,Oakland,94039,36.086903,-119.139353,3,42,None,No,15.41,Yes,Yes,Cable,122.2,Yes,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card,52.4,2043.14,0.0,10,590.18,2643.32,Stayed,,
CUST-00145,Male,45,No,1,Sacramento,92127,32.626443,-122.859383,2,49,Offer E,Yes,14.1,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,51.33,2490.28,48.12,0,739.01,3181.17,Stayed,,
CUST-00146,Male,78,Yes,0,Long Beach,92291,34.967491,-119.883967,3,20,Offer C,Yes,25.22,Yes,Yes,DSL,150.7,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.68,1774.8,0.0,10,483.22,2268.02,Churned,Other,Network reliability
CUST-00147,Male,33,Yes,0,Fresno,93895,36.944211,-122.418596,3,8,Offer C,Yes,2.4,Yes,Yes,Fiber Optic,146.3,No,Yes,No,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,119.57,923.48,0.0,0,18.69,942.17,Churned,Competitor,Product dissatisfaction
CUST-00148,Male,19,No,0,Los Angeles,94597,39.093107,-115.803663,10,33,Offer B,Yes,5.59,Yes,Yes,DSL,,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,28.61,,0.0,20,184.33,1066.3,Stayed,,
CUST-00149,Female,34,Yes,0,San Francisco,90205,36.129386,-121.850743,6,68,Offer B,Yes,40.15,No,Yes,DSL,43.0,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.28,2638.91,0.0,0,2807.48,5446.39,Stayed,,
CUST-00150,Male,47,No,0,Los Angeles,91484,37.59246,-120.162111,0,38,None,Yes,24.69,No,Yes,Cable,26.3,Yes,No,,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,3616.04,0.0,0,995.61,4611.65,Churned,Competitor,Service attitude
CUST-00151,Male,30,No,0,Anaheim,95503,37.480504,-120.259008,8,36,None,Yes,3.33,Yes,Yes,Fiber Optic,102.2,No,No,No,,No,No,No,No,Month-to-Month,Yes,Credit Card,46.47,1721.03,0.0,30,121.28,1872.31,Stayed,,
CUST-00152,Male,30,Yes,0,Anaheim,92771,34.067332,-115.490532,4,48,Offer D,Yes,22.02,No,Yes,Cable,67.7,Yes,Yes,No,Yes,,Yes,Yes,No,Month-to-Month,Yes,Credit Card,87.35,4210.14,0.0,0,1094.17,5304.31,Stayed,,
CUST-00153,Male,60,Yes,0,Fresno,94429,38.41897,-116.618906,2,8,Offer B,Yes,19.91,Yes,Yes,Fiber Optic,180.5,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,47.02,336.05,0.0,0,161.77,497.82,Stayed,,
CUST-00154,Male,38,Yes,0,Bakersfield,92651,36.672891,-123.901215,6,60,None,Yes,12.31,Yes,Yes,DSL,12.1,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,69.58,3964.78,0.0,30,772.95,4767.73,Stayed,,
CUST-00155,Female,72,No,0,Riverside,94262,40.175228,-123.80229,6,24,Offer B,Yes,18.61,No,Yes,Fiber Optic,68.2,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.16,1358.56,0.0,10,444.84,1813.4,Churned,Dissatisfaction,Service attitude
CUST-00156,Male,57,Yes,0,Sacramento,92209,39.060806,-118.767549,7,17,None,Yes,,No,Yes,Fiber Optic,175.8,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,69.15,1000.85,0.0,10,147.06,1157.91,Stayed,,
CUST-00157,Female,32,No,3,Los Angeles,90006,33.558957,-120.051722,9,65,Offer B,Yes,22.45,No,Yes,Cable,199.8,No,No,No,No,,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,59.89,4010.08,37.4,0,1505.27,5477.95,Stayed,,
CUST-00158,Male,69,No,0,Sacramento,90532,37.143205,-121.633924,3,39,None,Yes,20.43,No,Yes,Fiber Optic,146.0,,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,50.21,2017.81,0.0,0,761.19,2779.0,Stayed,,
CUST-00159,Female,70,Yes,1,Oakland,95797,39.173696,-116.256742,8,55,Offer C,Yes,30.38,Yes,Yes,Cable,180.6,Yes,Yes,No,,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,111.93,6109.64,0.0,0,1624.5,7734.14,Stayed,,
CUST-00160,Male,69,No,0,San Francisco,92093,33.326611,-123.162194,1,61,Offer A,No,47.11,Yes,Yes,Fiber Optic,8.1,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,28.74,,0.0,0,2890.88,4609.12,Stayed,,
CUST-00161,Male,47,Yes,0,San Francisco,94553,40.028722,-114.369808,5,31,Offer A,Yes,9.27,Yes,Yes,Cable,155.5,No,Yes,No,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,88.93,2574.61,0.0,0,283.21,2857.82,Stayed,,
CUST-00162,Female,50,No,0,Long Beach,90227,34.609043,-124.249334,2,28,Offer C,Yes,20.87,,Yes,Fiber Optic,95.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.32,2820.95,30.51,0,604.66,3395.1,Stayed,,
CUST-00163,Female,74,No,0,Anaheim,96143,37.279306,-123.2704,7,32,Offer C,Yes,28.11,No,Yes,Fiber Optic,139.6,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,100.9,3195.18,0.0,0,895.67,4090.85,Churned,Competitor,Price too high
CUST-00164,Female,69,Yes,2,San Diego,92100,41.435332,-121.262307,7,7,Offer A,Yes,27.35,Yes,Yes,Cable,88.8,Yes,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,115.67,835.84,0.0,0,174.14,1009.98,Stayed,,
CUST-00165,Male,26,Yes,0,Oakland,95839,37.927675,-119.204849,5,14,None,Yes,33.07,No,Yes,Cable,116.0,No,Yes,Yes,Yes,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,28.88,419.45,0.0,0,464.82,884.27,Stayed,,
CUST-00166,Female,71,No,0,Riverside,94567,36.528517,-122.252184,3,54,Offer E,Yes,13.4,,Yes,Fiber Optic,55.7,No,No,No,Yes,No,No,Yes,No,Two Year,No,Bank Withdrawal,99.79,5114.29,0.0,10,775.78,5900.07,Stayed,,
CUST-00167,Male,18,No,0,Anaheim,90897,32.564552,-116.843362,7,70,None,Yes,31.73,Yes,Yes,Fiber Optic,116.9,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,48.32,3134.79,0.0,30,2178.28,5343.07,Churned,Dissatisfaction,Service attitude
CUST-00168,Male,61,No,0,Anaheim,91321,33.767429,-120.781564,5,51,Offer C,Yes,10.06,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,77.69,3886.57,0.0,0,530.17,4416.74,Stayed,,
CUST-00169,Female,26,Yes,0,Sacramento,92662,37.997307,-124.099201,11,30,Offer E,Yes,6.27,Yes,Yes,Fiber Optic,59.6,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,119.27,3617.65,0.0,10,172.02,3799.67,Stayed,,
CUST-00170,Female,49,Yes,0,San Francisco,92560,37.191338,-115.371692,8,30,Offer A,Yes,41.58,No,Yes,Cable,68.8,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,36.55,1113.24,0.0,0,1260.33,2373.57,Stayed,,
CUST-00171,Male,32,Yes,0,Los Angeles,91665,35.956377,-114.683797,6,16,None,Yes,23.69,No,Yes,Fiber Optic,44.1,Yes,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,111.41,1545.01,0.0,0,408.07,1953.08,Stayed,,
CUST-00172,Male,29,No,0,Long Beach,91526,41.270551,-118.066938,8,23,None,No,19.86,No,Yes,,48.4,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,106.7,2506.54,0.0,0,499.16,3005.7,Stayed,,
CUST-00173,Female,74,Yes,0,Fresno,93751,35.658584,-116.112022,7,31,Offer A,Yes,,,Yes,Fiber Optic,,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,97.16,2568.6,0.0,0,1351.02,3919.62,Churned,Competitor,Network reliability
CUST-00174,Female,25,Yes,3,Long Beach,95322,37.602932,-123.24044,3,12,Offer B,Yes,35.49,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,113.81,1319.72,0.0,0,453.26,1772.98,Churned,Competitor,Competitor had better devices
CUST-00175,Female,44,No,0,Oakland,93655,37.902777,-121.704269,11,3,Offer B,Yes,33.86,Yes,Yes,,,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,77.34,233.92,0.0,0,111.46,345.38,Churned,Competitor,Network reliability
CUST-00176,Male,79,No,0,Anaheim,95542,37.51095,-121.11759,5,67,Offer C,Yes,9.71,No,Yes,Cable,116.5,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.7,3668.75,0.0,0,626.05,4294.8,Churned,Dissatisfaction,Product dissatisfaction
CUST-00177,Male,29,Yes,0,Riverside,92568,37.037061,-114.508167,6,38,Offer E,Yes,10.46,No,Yes,DSL,56.8,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.85,3514.68,35.48,0,414.7,3893.9,Stayed,,
CUST-00178,Male,82,Yes,0,Riverside,94770,35.702105,-119.172885,3,16,Offer B,Yes,24.16,Yes,Yes,DSL,5.0,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,99.96,1368.66,0.0,0,354.97,1723.63,Stayed,,
CUST-00179,Male,59,No,2,Long Beach,91097,41.133255,-124.422899,3,4,Offer C,Yes,32.62,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,23.39,88.29,0.0,0,125.34,213.63,Stayed,,
CUST-00180,Male,79,Yes,1,Long Beach,93099,36.782631,-120.546067,9,20,None,Yes,19.76,No,Yes,DSL,167.0,Yes,Yes,Yes,No,No,No,Yes,No,One Year,No,Bank Withdrawal,114.42,1957.65,0.0,0,415.02,2372.67,Stayed,,
CUST-00181,Male,28,Yes,0,San Diego,93241,37.520264,-124.419394,2,45,Offer A,Yes,3.21,Yes,Yes,Fiber Optic,26.3,No,No,No,Yes,,No,No,Yes,One Year,Yes,Credit Card,39.18,1808.13,0.0,0,158.81,1966.94,Churned,Price,Service attitude
CUST-00182,Female,60,Yes,0,Bakersfield,92823,38.736541,-122.02682,9,13,None,Yes,34.15,Yes,Yes,Fiber Optic,45.3,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.34,1019.5,0.0,0,443.41,1462.91,Joined,,
CUST-00183,Male,34,No,0,Anaheim,95329,33.142732,-119.771119,5,2,Offer C,Yes,38.69,Yes,Yes,Cable,183.0,,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,53.3,106.03,0.0,0,75.7,181.73,Churned,Competitor,Price too high
CUST-00184,Male,49,No,1,Los Angeles,92928,39.922237,-121.136712,10,31,Offer E,Yes,47.22,,Yes,DSL,162.5,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.36,2991.68,0.0,20,1484.57,4496.25,Stayed,,
CUST-00185,Male,57,Yes,0,Long Beach,94994,37.368819,-124.159564,1,28,Offer D,Yes,20.44,No,Yes,Cable,15.4,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,53.18,1354.02,0.0,0,612.59,1966.61,Stayed,,
CUST-00186,Female,40,Yes,1,Oakland,96059,38.743181,-123.290108,10,59,Offer A,Yes,12.9,Yes,Yes,DSL,130.5,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,81.61,4231.71,0.0,10,733.89,4975.6,Stayed,,
CUST-00187,Male,73,No,0,Bakersfield,93615,39.834115,-118.77078,3,11,None,Yes,46.29,Yes,No,,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.14,888.51,0.0,0,466.23,1354.74,Stayed,,
CUST-00188,Male,23,No,0,Riverside,90848,40.803944,-117.265709,7,35,None,Yes,35.76,Yes,Yes,Cable,76.2,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,116.35,3810.53,0.0,0,1296.86,5107.39,Stayed,,
CUST-00189,Female,67,No,2,Bakersfield,96063,36.226094,-120.29269,2,49,None,Yes,3.2,Yes,Yes,Fiber Optic,102.0,Yes,No,Yes,Yes,,No,No,Yes,Month-to-Month,No,Bank Withdrawal,109.14,5366.36,0.0,0,145.57,5511.93,Stayed,,
CUST-00190,Male,54,No,3,Oakland,93617,40.208584,-116.89259,11,44,None,Yes,29.0,No,Yes,Fiber Optic,34.5,Yes,,Yes,Yes,,No,Yes,No,One Year,Yes,Bank Withdrawal,24.72,1044.32,0.0,30,1397.1,2471.42,Stayed,,
CUST-00191,Male,81,No,0,Bakersfield,92705,34.958951,-122.801338,7,58,None,Yes,1.43,Yes,Yes,Fiber Optic,191.2,No,Yes,Yes,Yes,,No,No,No,Month-to-Month,Yes,Credit Card,64.46,3433.82,0.0,0,88.85,3522.67,Stayed,,
CUST-00192,Male,71,No,1,Anaheim,93894,38.773189,-123.230597,6,51,None,Yes,11.33,Yes,Yes,Cable,38.4,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,82.5,4024.81,0.0,20,533.07,4577.88,Stayed,,
